AÑO,CH4,CO2,CO2_ABS,N2O,SF6,CH4_eq,CO2_eq,CO2_ABS_eq,N2O_eq,Total_Emisiones,Absorciones,Emisiones_netas,CLAS_N1,CLAS_N2
1990,0.65082208402,1378.3233174323,0.0,0.06373320592,0.0,18.22301835253,1378.3233174323,0.0,16.88929956879,1413.43563535362,0.0,1413.43563535362,1 Energía,1.A. Actividades de quema de combustibles
1990,1.29373449238,4762.24015216929,0.0,0.23528316498,0.0,36.22456578675,4762.24015216929,0.0,62.35003871995,4860.81475667599,0.0,4860.81475667599,1 Energía,1.A. Actividades de quema de combustibles
1990,0.18537126153,1340.15113883601,0.0,0.01874684525,0.0,5.19039532289,1340.15113883601,0.0,4.96791399232,1350.30944815122,0.0,1350.30944815122,1 Energía,1.A. Actividades de quema de combustibles
1990,4.65264597601,9805.29780280723,0.0,0.45289851101,0.0,130.27408732816,9805.29780280723,0.0,120.01810541886,10055.58999555425,0.0,10055.58999555425,1 Energía,1.A. Actividades de quema de combustibles
1990,0.00366002024,69.40930104106,0.0,0.02372309663,0.0,0.10248056665,69.40930104106,0.0,6.28662060712,75.79840221483,0.0,75.79840221483,1 Energía,1.A. Actividades de quema de combustibles
1990,0.05040006854,483.2425571263,0.0,0.01440001958,0.0,1.41120191909,483.2425571263,0.0,3.81600518937,488.46976423475,0.0,488.46976423475,1 Energía,1.A. Actividades de quema de combustibles
1990,0.01066562485,190.71015893217,0.0,0.07347190963,0.0,0.29863749589,190.71015893217,0.0,19.47005605161,210.47885247967,0.0,210.47885247967,1 Energía,1.A. Actividades de quema de combustibles
1990,0.01066562485,190.71015893217,0.0,0.07347190963,0.0,0.29863749589,190.71015893217,0.0,19.47005605161,210.47885247967,0.0,210.47885247967,1 Energía,1.A. Actividades de quema de combustibles
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 Energía,1.A. Actividades de quema de combustibles
1990,90.53575877579,3310.43059148027,0.0,1.20298462044,0.0,2535.00124572225,3310.43059148027,0.0,318.79092441689,6164.22276161941,0.0,6164.22276161941,1 Energía,1.A. Actividades de quema de combustibles
1990,0.01890634617,225.18677516401,0.0,0.00037812692,0.0,0.52937769278,225.18677516401,0.0,0.1002036347,225.8163564915,0.0,225.8163564915,1 Energía,1.A. Actividades de quema de combustibles
1990,0.01890634617,225.18677516401,0.0,0.00037812692,0.0,0.52937769278,225.18677516401,0.0,0.1002036347,225.8163564915,0.0,225.8163564915,1 Energía,1.A. Actividades de quema de combustibles
1990,75.1748871249,2826.45465876731,0.0,0.98774943991,0.0,2104.8968394973,2826.45465876731,0.0,261.75360157671,5193.10509984132,0.0,5193.10509984132,1 Energía,1.A. Actividades de quema de combustibles
1990,75.1748871249,2826.45465876731,0.0,0.98774943991,0.0,2104.8968394973,2826.45465876731,0.0,261.75360157671,5193.10509984132,0.0,5193.10509984132,1 Energía,1.A. Actividades de quema de combustibles
1990,15.34196530472,258.78915754894,0.0,0.21485705361,0.0,429.57502853217,258.78915754894,0.0,56.93711920548,745.30130528659,0.0,745.30130528659,1 Energía,1.A. Actividades de quema de combustibles
1990,0.00128102883,22.91448803717,0.0,0.00882829505,0.0,0.03586880717,22.91448803717,0.0,2.3394981886,25.28985503294,0.0,25.28985503294,1 Energía,1.A. Actividades de quema de combustibles
1990,15.34068427589,235.87466951177,0.0,0.20602875855,0.0,429.539159725,235.87466951177,0.0,54.59762101688,720.01145025365,0.0,720.01145025365,1 Energía,1.A. Actividades de quema de combustibles
1990,88.32228050471,1429.69923907402,0.0,0.01965937442,0.0,2473.02385413178,1429.69923907402,0.0,5.20973422101,3907.93282742681,0.0,3907.93282742681,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,52.73094994924,78.53143374362,0.0,0.005460825403888889,0.0,1476.46659857878,78.53143374362,0.0,1.4471187320144443,1554.9980323224,0.0,1554.9980323224,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,52.73094994924,78.53143374362,0.0,0.005460825403888889,0.0,1476.46659857878,78.53143374362,0.0,1.4471187320144443,1554.9980323224,0.0,1554.9980323224,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,10.97809713573,11.61360109754,0.0,0.005460825403888889,0.0,307.38671980046,11.61360109754,0.0,1.4471187320144443,319.000320898,0.0,319.000320898,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,8.44469010441,11.61360109754,0.0,0.005460825403888889,0.0,236.45132292343,11.61360109754,0.0,1.4471187320144443,248.06492402097,0.0,248.06492402097,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,2.53340703132,283.7176656286956,0.0,0.005460825403888889,0.0,70.93539687703,283.7176656286956,0.0,1.4471187320144443,70.93539687703,0.0,70.93539687703,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,41.75285281351,66.91783264608,0.0,0.005460825403888889,0.0,1169.07987877831,66.91783264608,0.0,1.4471187320144443,1235.99771142439,0.0,1235.99771142439,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,32.11757908732,66.71429750116,0.0,0.005460825403888889,0.0,899.29221444486,66.71429750116,0.0,1.4471187320144443,966.00651194602,0.0,966.00651194602,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,9.63527372619,0.20353514492,0.0,0.005460825403888889,0.0,269.78766433346,0.20353514492,0.0,1.4471187320144443,269.99119947838,0.0,269.99119947838,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,35.59133055546,1351.1678053304,0.0,0.01965937442,0.0,996.557255553,1351.1678053304,0.0,5.20973422101,2352.93479510441,0.0,2352.93479510441,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,3.07978465424,55.24384667639,0.0,2.01483e-06,0.0,86.23397031884,55.24384667639,0.0,0.00053392876,141.47835092399,0.0,141.47835092399,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,2.60124405775,54.83322709708,0.0,0.0,0.0,72.8348336171,54.83322709708,0.0,0.0,127.66806071418,0.0,127.66806071418,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,0.18528360665,0.41061957931,0.0,2.01483e-06,0.0,5.18794098631,0.41061957931,0.0,0.00053392876,5.59909449439,0.0,5.59909449439,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,0.29325698984,0.0,0.0,0.0,0.0,8.21119571543,0.0,0.0,0.0,8.21119571543,0.0,8.21119571543,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,9.63276317818,0.31070797636,0.0,0.0,0.0,269.71736898913,0.31070797636,0.0,0.0,270.02807696549,0.0,270.02807696549,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,6.61254542726,0.23686729889,0.0,0.0,0.0,185.15127196323,0.23686729889,0.0,0.0,185.38813926212,0.0,185.38813926212,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,0.2119571215,0.06707503845,0.0,0.0,0.0,5.93479940196,0.06707503845,0.0,0.0,6.00187444041,0.0,6.00187444041,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,2.80826062943,0.00676563903,0.0,0.0,0.0,78.63129762394,0.00676563903,0.0,0.0,78.63806326296,0.0,78.63806326296,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,22.87878272304,1295.61325067766,0.0,0.01965735959,0.0,640.60591624502,1295.61325067766,0.0,5.20920029224,1941.42836721492,0.0,1941.42836721492,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,1.02800263743,1254.754695525,0.0,0.01951206035,0.0,28.7840738479,1254.754695525,0.0,5.17069599381,1288.70946536671,0.0,1288.70946536671,1 Energía,1.B. Emisiones fugitivas de combustibles
